0,0,0,0,13458,88,34142,7279,7601,8481,7755,4335,5020
0,0,0,0,13458,99,34142,7279,7601,8481,7755,4335,5020
0,0,0,0,13458,53,34142,7279,7601,8481,7755,4335,5020
0,0,0,0,77629,62,51955,5269,13636,17580,7123,7084,5782
0,0,0,0,77629,-18,51955,5269,13636,17580,7123,7084,5782
0,0,0,0,77629,22,51955,5269,13636,17580,7123,7084,5782
0,0,51,51,76311,59,10969,17831,7527,10917,12905,14783,4847
0,0,51,51,76311,-39,10969,17831,7527,10917,12905,14783,4847
0,0,57,56,102047,7,37931,13190,19725,21579,14767,15324,5494
0,0,57,56,102047,49,37931,13190,19725,21579,14767,15324,5494
0,0,57,56,102047,61,37931,13190,19725,21579,14767,15324,5494
0,0,57,56,102047,-1,37931,13190,19725,21579,14767,15324,5494
0,0,57,56,102047,66,37931,13190,19725,21579,14767,15324,5494
0,0,57,56,102047,45,37931,13190,19725,21579,14767,15324,5494
0,0,77,47,3708,-70,20876,12191,11525,8111,8794,9436,2192
0,0,77,47,3708,32,20876,12191,11525,8111,8794,9436,2192
0,0,77,47,3708,11,20876,12191,11525,8111,8794,9436,2192
0,0,80,48,11910,16,5534,9663,18887,10499,17458,3104,4493
0,0,80,48,11910,3,5534,9663,18887,10499,17458,3104,4493
0,0,87,38,9161,66,15082,2465,17489,43013,12680,3337,4697
0,0,87,38,9161,21,15082,2465,17489,43013,12680,3337,4697
0,0,87,38,9161,-13,15082,2465,17489,43013,12680,3337,4697
0,0,77,69,10349,49,10907,15113,9204,15713,4618,11910,3501
0,0,77,69,10349,27,10907,15113,9204,15713,4618,11910,3501
0,0,77,69,10349,-8,10907,15113,9204,15713,4618,11910,3501
0,0,77,69,4209,43,20685,1664,17123,3871,7685,3771,4800
0,0,77,69,4209,19,20685,1664,17123,3871,7685,3771,4800
0,0,77,69,4209,0,20685,1664,17123,3871,7685,3771,4800
0,0,70,75,6857,33,5289,14774,7280,6995,8675,9286,4570
0,0,70,75,6857,22,5289,14774,7280,6995,8675,9286,4570
0,0,69,80,589,43,16891,3463,13771,22591,10334,2400,6947
0,0,69,80,589,-20,16891,3463,13771,22591,10334,2400,6947
0,0,69,80,589,52,16891,3463,13771,22591,10334,2400,6947
0,0,67,70,17518,73,16552,12043,3402,13466,3930,2158,6534
0,0,67,70,17518,44,16552,12043,3402,13466,3930,2158,6534
0,0,67,70,17518,27,16552,12043,3402,13466,3930,2158,6534
0,0,67,70,17518,35,16552,12043,3402,13466,3930,2158,6534
0,0,67,70,17518,20,16552,12043,3402,13466,3930,2158,6534
0,0,67,70,17518,20,16552,12043,3402,13466,3930,2158,6534
0,0,53,77,8534,49,10758,3196,19093,13015,5621,2086,2958
0,0,53,77,8534,23,10758,3196,19093,13015,5621,2086,2958
0,0,53,77,8534,39,10758,3196,19093,13015,5621,2086,2958
0,0,53,77,8534,43,10758,3196,19093,13015,5621,2086,2958
0,0,53,77,8534,29,10758,3196,19093,13015,5621,2086,2958
0,0,54,81,1824,82,6909,2108,10244,8864,11304,10028,6754
0,0,54,81,1824,23,6909,2108,10244,8864,11304,10028,6754
0,0,54,81,1824,-13,6909,2108,10244,8864,11304,10028,6754
0,0,54,81,1824,49,6909,2108,10244,8864,11304,10028,6754
0,0,54,81,1824,19,6909,2108,10244,8864,11304,10028,6754
0,0,54,81,1824,19,6909,2108,10244,8864,11304,10028,6754
0,0,67,56,1407,48,19172,6335,14717,11403,11296,7106,2936
0,0,67,56,1407,54,19172,6335,14717,11403,11296,7106,2936
0,0,67,56,1407,28,19172,6335,14717,11403,11296,7106,2936
0,0,69,56,23172,9,16115,10790,11539,28960,3265,4091,4539
0,0,69,56,23172,54,16115,10790,11539,28960,3265,4091,4539
0,0,56,48,4004,22,25115,2759,10097,4654,7627,5165,4002
0,0,56,48,4004,48,25115,2759,10097,4654,7627,5165,4002
0,0,56,48,4004,6,25115,2759,10097,4654,7627,5165,4002
0,0,53,38,5332,33,30609,6630,5834,13932,6261,3070,4456
0,0,53,38,5332,36,30609,6630,5834,13932,6261,3070,4456
0,0,53,38,5332,39,30609,6630,5834,13932,6261,3070,4456
0,0,53,38,5332,37,30609,6630,5834,13932,6261,3070,4456
0,0,53,38,5332,42,30609,6630,5834,13932,6261,3070,4456
