0,0,88,34,6025,9,14698,7776,5257,8211,13146,10546,3354
0,0,88,34,6025,29,14698,7776,5257,8211,13146,10546,3354
0,0,88,34,6025,8,14698,7776,5257,8211,13146,10546,3354
0,0,93,26,27321,93,15712,7576,14727,23105,13268,6973,7003
0,0,93,26,27321,34,15712,7576,14727,23105,13268,6973,7003
0,0,93,26,27321,-13,15712,7576,14727,23105,13268,6973,7003
0,0,84,14,477869,64,72432,2017,10250,15260,26548,6400,6256
0,0,84,14,477869,54,72432,2017,10250,15260,26548,6400,6256
0,0,83,23,27914,16,9050,5011,11857,8852,12189,4738,8434
0,0,83,23,27914,57,9050,5011,11857,8852,12189,4738,8434
0,0,83,23,27914,-40,9050,5011,11857,8852,12189,4738,8434
0,0,83,26,12777,37,14817,10552,5214,20240,14244,6043,3774
0,0,83,26,12777,48,14817,10552,5214,20240,14244,6043,3774
0,0,83,26,12777,36,14817,10552,5214,20240,14244,6043,3774
0,0,84,27,18294,41,27911,13272,8646,4556,20860,10243,4150
0,0,84,27,18294,50,27911,13272,8646,4556,20860,10243,4150
0,0,84,27,18294,33,27911,13272,8646,4556,20860,10243,4150
0,0,78,57,17881,42,16764,26051,8138,18898,7646,8460,4373
0,0,78,57,17881,23,16764,26051,8138,18898,7646,8460,4373
0,0,78,57,17881,21,16764,26051,8138,18898,7646,8460,4373
0,0,78,57,17881,-18,16764,26051,8138,18898,7646,8460,4373
0,0,78,57,17881,57,16764,26051,8138,18898,7646,8460,4373
0,0,64,75,8957,33,16504,7103,9971,2351,5944,11976,6234
0,0,64,75,8957,37,16504,7103,9971,2351,5944,11976,6234
0,0,64,75,8957,16,16504,7103,9971,2351,5944,11976,6234
0,0,60,77,21870,65,15014,2766,9712,7979,6702,10536,3525
0,0,60,77,21870,11,15014,2766,9712,7979,6702,10536,3525
0,0,60,77,21870,52,15014,2766,9712,7979,6702,10536,3525
0,0,78,63,8873,28,9840,6587,9245,10767,23996,4197,7603
0,0,78,63,8873,80,9840,6587,9245,10767,23996,4197,7603
0,0,84,51,6355,56,11030,8283,3841,8667,16279,8186,4353
0,0,84,51,6355,40,11030,8283,3841,8667,16279,8186,4353
0,0,84,51,6355,27,11030,8283,3841,8667,16279,8186,4353
0,0,94,50,18601,-3,9253,9505,19443,18779,17499,10551,4646
0,0,94,50,18601,17,9253,9505,19443,18779,17499,10551,4646
0,0,94,50,18601,57,9253,9505,19443,18779,17499,10551,4646
0,0,94,47,9627,39,34562,17724,5073,12818,14950,24887,4341
0,0,94,47,9627,12,34562,17724,5073,12818,14950,24887,4341
0,0,94,47,9627,61,34562,17724,5073,12818,14950,24887,4341
0,0,88,43,4572,52,17238,7039,5188,7774,12330,4776,3339
0,0,88,43,4572,98,17238,7039,5188,7774,12330,4776,3339
0,0,70,48,9553,-61,19602,10998,7202,13213,5844,4875,6304
0,0,70,48,9553,-2,19602,10998,7202,13213,5844,4875,6304
0,0,70,48,9553,41,19602,10998,7202,13213,5844,4875,6304
0,0,64,47,19684,40,19500,12671,10604,7481,10367,12391,1976
0,0,64,47,19684,86,19500,12671,10604,7481,10367,12391,1976
0,0,64,47,19684,-10,19500,12671,10604,7481,10367,12391,1976
0,0,74,47,5210,59,15247,6986,8850,14265,17934,9629,3326
0,0,74,47,5210,37,15247,6986,8850,14265,17934,9629,3326
0,0,74,47,5210,22,15247,6986,8850,14265,17934,9629,3326
0,0,66,53,2416,74,20811,1835,24245,23667,10187,9119,2443
0,0,66,53,2416,44,20811,1835,24245,23667,10187,9119,2443
0,0,80,48,15000,-29,8680,4087,9924,23515,11623,10526,7694
0,0,80,48,15000,61,8680,4087,9924,23515,11623,10526,7694
0,0,80,48,15000,86,8680,4087,9924,23515,11623,10526,7694
0,0,80,48,15000,9,8680,4087,9924,23515,11623,10526,7694
0,0,80,48,15000,37,8680,4087,9924,23515,11623,10526,7694
0,0,80,48,15000,-19,8680,4087,9924,23515,11623,10526,7694
0,0,75,48,7129,85,37231,9675,7951,21574,19446,9002,9364
0,0,75,48,7129,83,37231,9675,7951,21574,19446,9002,9364
0,0,75,48,7129,3,37231,9675,7951,21574,19446,9002,9364
0,0,87,50,13364,49,7415,5455,14859,13286,17320,7018,4604
0,0,87,50,13364,43,7415,5455,14859,13286,17320,7018,4604
0,0,80,54,3199,7,16234,6856,6631,7309,8539,21606,7636
0,0,80,54,3199,2,16234,6856,6631,7309,8539,21606,7636
0,0,80,54,3199,3,16234,6856,6631,7309,8539,21606,7636
0,0,80,54,3199,41,16234,6856,6631,7309,8539,21606,7636
0,0,80,54,3199,23,16234,6856,6631,7309,8539,21606,7636
0,0,80,54,3199,-7,16234,6856,6631,7309,8539,21606,7636
0,0,90,30,11807,-24,6017,3663,8309,13302,10962,6145,3360
0,0,90,30,11807,55,6017,3663,8309,13302,10962,6145,3360
0,0,90,30,11807,64,6017,3663,8309,13302,10962,6145,3360
0,0,80,34,4775,33,21077,11043,10974,4294,13160,7558,5473
0,0,80,34,4775,101,21077,11043,10974,4294,13160,7558,5473
0,0,75,40,17640,-13,43770,35460,13767,16205,16915,7262,4010
0,0,75,40,17640,50,43770,35460,13767,16205,16915,7262,4010
0,0,75,40,17640,91,43770,35460,13767,16205,16915,7262,4010
0,0,74,75,788,-11,9000,12998,30945,13603,16711,12090,3920
0,0,74,75,788,26,9000,12998,30945,13603,16711,12090,3920
0,0,74,75,788,28,9000,12998,30945,13603,16711,12090,3920
0,0,67,78,6408,55,18064,12486,7055,6533,13940,6546,1950
0,0,67,78,6408,38,18064,12486,7055,6533,13940,6546,1950
0,0,67,78,6408,-24,18064,12486,7055,6533,13940,6546,1950
0,0,74,80,7435,24,16199,17795,5364,3951,17600,5407,4838
0,0,74,80,7435,-11,16199,17795,5364,3951,17600,5407,4838
0,0,74,80,7435,84,16199,17795,5364,3951,17600,5407,4838
0,0,67,64,264154,35,112063,28158,3622,24441,16453,9109,5534
0,0,67,64,264154,39,112063,28158,3622,24441,16453,9109,5534
0,0,67,54,1482,107,23097,7505,21831,13043,14904,13364,3947
0,0,67,54,1482,52,23097,7505,21831,13043,14904,13364,3947
0,0,67,54,1482,9,23097,7505,21831,13043,14904,13364,3947
0,0,67,47,8007,0,26309,7501,7470,13417,16066,12171,4173
0,0,67,47,8007,-54,26309,7501,7470,13417,16066,12171,4173
0,0,67,47,8007,13,26309,7501,7470,13417,16066,12171,4173
0,0,66,44,13182,64,11761,8712,8998,10372,12096,5034,4421
0,0,66,44,13182,34,11761,8712,8998,10372,12096,5034,4421
0,0,80,43,10638,48,32215,7201,8147,22767,18746,6306,3953
0,0,80,43,10638,37,32215,7201,8147,22767,18746,6306,3953
0,0,80,43,10638,24,32215,7201,8147,22767,18746,6306,3953
0,0,80,30,6628,29,22675,5012,6846,10967,12978,9963,6448
0,0,80,30,6628,-37,22675,5012,6846,10967,12978,9963,6448
0,0,80,30,6628,38,22675,5012,6846,10967,12978,9963,6448
0,0,70,37,3368,-39,31885,18019,4467,14141,9384,10193,4532
0,0,70,37,3368,-8,31885,18019,4467,14141,9384,10193,4532
0,0,70,37,3368,-33,31885,18019,4467,14141,9384,10193,4532
0,0,66,38,1826,43,16195,16292,5850,10786,11998,10192,7431
0,0,66,38,1826,34,16195,16292,5850,10786,11998,10192,7431
0,0,66,38,1826,32,16195,16292,5850,10786,11998,10192,7431
0,0,66,38,1826,84,16195,16292,5850,10786,11998,10192,7431
0,0,66,38,1826,16,16195,16292,5850,10786,11998,10192,7431
0,0,63,60,1656,41,13129,8894,8512,14511,9380,3315,4641
0,0,63,60,1656,183,13129,8894,8512,14511,9380,3315,4641
0,0,63,60,1656,26,13129,8894,8512,14511,9380,3315,4641
0,0,63,60,1656,19,13129,8894,8512,14511,9380,3315,4641
0,0,63,60,1656,27,13129,8894,8512,14511,9380,3315,4641
0,0,63,60,1656,29,13129,8894,8512,14511,9380,3315,4641
0,0,57,74,11744,-9,15457,31262,6670,20070,6665,6203,5452
0,0,57,74,11744,51,15457,31262,6670,20070,6665,6203,5452
0,0,57,74,11744,38,15457,31262,6670,20070,6665,6203,5452
0,0,64,57,2341,-14,18100,4276,4051,18635,13809,7488,4105
0,0,64,57,2341,-50,18100,4276,4051,18635,13809,7488,4105
0,0,70,56,2271,-34,11376,8279,9606,11883,18988,4950,3655
0,0,70,56,2271,37,11376,8279,9606,11883,18988,4950,3655
0,0,70,56,2271,16,11376,8279,9606,11883,18988,4950,3655
0,0,67,64,3824,20,16526,22842,5971,4269,8300,8837,4442
0,0,67,64,3824,32,16526,22842,5971,4269,8300,8837,4442
0,0,67,64,3824,25,16526,22842,5971,4269,8300,8837,4442
0,0,81,64,3769,33,8340,11153,9628,4100,11502,10269,10215
0,0,81,64,3769,38,8340,11153,9628,4100,11502,10269,10215
0,0,81,64,3769,19,8340,11153,9628,4100,11502,10269,10215
0,0,90,67,11002,-11,7741,8997,4959,23895,26444,4643,4924
0,0,90,67,11002,17,7741,8997,4959,23895,26444,4643,4924
0,0,83,74,3943,12,10667,10119,6762,7740,11106,12875,4209
0,0,83,74,3943,27,10667,10119,6762,7740,11106,12875,4209
0,0,83,74,3943,21,10667,10119,6762,7740,11106,12875,4209
0,0,100,54,2067,55,8104,4432,5297,7746,18640,6300,4244
0,0,100,54,2067,59,8104,4432,5297,7746,18640,6300,4244
0,0,100,54,2067,-6,8104,4432,5297,7746,18640,6300,4244
0,0,93,40,18040,-3,34043,15504,4562,13633,9825,6939,3242
0,0,93,40,18040,65,34043,15504,4562,13633,9825,6939,3242
0,0,93,40,18040,10,34043,15504,4562,13633,9825,6939,3242
0,0,81,51,3593,25,11476,5107,13110,9953,11642,7825,8001
0,0,81,51,3593,28,11476,5107,13110,9953,11642,7825,8001
0,0,81,51,3593,25,11476,5107,13110,9953,11642,7825,8001
0,0,77,51,9014,17,12801,4703,13471,6789,7657,4834,4393
0,0,77,51,9014,19,12801,4703,13471,6789,7657,4834,4393
0,0,66,57,23008,7,11402,3893,9918,9596,11517,4382,2075
0,0,66,57,23008,5,11402,3893,9918,9596,11517,4382,2075
0,0,66,57,23008,0,11402,3893,9918,9596,11517,4382,2075
0,0,74,63,2853,100,14417,10727,6224,7142,11529,4971,4397
0,0,74,63,2853,54,14417,10727,6224,7142,11529,4971,4397
0,0,74,63,2853,5,14417,10727,6224,7142,11529,4971,4397
0,0,70,60,396295,41,51849,4032,30338,20288,25519,8313,5117
0,0,70,60,396295,24,51849,4032,30338,20288,25519,8313,5117
0,0,70,60,396295,7,51849,4032,30338,20288,25519,8313,5117
0,0,74,61,6315,17,11911,7148,8965,3286,7691,6611,7812
0,0,74,61,6315,11,11911,7148,8965,3286,7691,6611,7812
0,0,74,61,6315,49,11911,7148,8965,3286,7691,6611,7812
0,0,80,40,7075,-4,24464,3018,2426,12449,23949,9539,8823
0,0,80,40,7075,2,24464,3018,2426,12449,23949,9539,8823
0,0,67,43,6556,34,44898,25584,14613,6406,10574,9427,5404
0,0,67,43,6556,44,44898,25584,14613,6406,10574,9427,5404
0,0,67,43,6556,17,44898,25584,14613,6406,10574,9427,5404
0,0,70,38,7058,35,15757,3449,4801,4902,8653,6135,2423
0,0,70,38,7058,-41,15757,3449,4801,4902,8653,6135,2423
0,0,70,38,7058,-24,15757,3449,4801,4902,8653,6135,2423
0,0,75,21,9253,-28,17911,4022,4213,13012,11219,11384,3969
0,0,75,21,9253,16,17911,4022,4213,13012,11219,11384,3969
0,0,75,21,9253,8,17911,4022,4213,13012,11219,11384,3969
0,0,69,21,25023,2,43227,1445,2993,17460,23801,7539,6545
0,0,69,21,25023,74,43227,1445,2993,17460,23801,7539,6545
0,0,70,7,37179,29,87404,12230,8169,32717,14580,22245,4220
0,0,70,7,37179,56,87404,12230,8169,32717,14580,22245,4220
0,0,70,7,37179,16,87404,12230,8169,32717,14580,22245,4220
0,0,77,14,9292,67,10821,11371,6199,14215,18027,16101,2939
0,0,77,14,9292,68,10821,11371,6199,14215,18027,16101,2939
0,0,77,14,9292,-39,10821,11371,6199,14215,18027,16101,2939
0,0,77,29,14050,76,19166,12267,10995,8272,16270,7121,9791
0,0,77,29,14050,8,19166,12267,10995,8272,16270,7121,9791
0,0,77,29,14050,64,19166,12267,10995,8272,16270,7121,9791
0,0,66,44,374629,23,63382,6147,22293,47565,21363,13186,8673
0,0,66,44,374629,33,63382,6147,22293,47565,21363,13186,8673
0,0,70,63,63368,-2,42614,22026,17006,7446,14505,15664,6991
0,0,70,63,63368,25,42614,22026,17006,7446,14505,15664,6991
